# wavenumber_(/cm) absorbance absorbance_unc
3075.5342603 1.056069236 0.001674800
3074.8939308 1.056648336 0.002620800
3074.2538678 1.050560336 0.016182000
3073.6140713 1.044076236 0.038073800
3072.9745410 1.049190736 0.037321100
3072.3352768 1.051555136 0.039002800
3071.6962785 1.049263336 0.026693400
3071.0575460 1.049772036 0.033469300
3070.4190790 1.048517736 0.034163600
3069.7809717 1.051087236 0.026607800
3069.1430354 1.039781436 0.035309700
3068.5054583 1.036230936 0.029854900
3067.8680520 1.020809436 0.034042000
3067.2310045 1.021701236 0.029631200
3066.5941274 1.020956136 0.037454100
3065.9576088 1.021459536 0.026999000
3065.3212604 1.015283736 0.030182800
3064.6852700 1.005045936 0.031620400
3064.0495435 0.970888236 0.020908000
3063.4140806 0.958647836 0.035993300
3062.7788813 0.957778936 0.027138900
3062.1438516 0.956506636 0.030293600
3061.5091789 0.998015836 0.006994200
3060.8747692 0.996625036 0.025796000
3060.2406224 0.996112336 0.019111300
3059.6068320 0.963117036 0.011870200
3058.9732104 0.963613736 0.016317000
3058.3398512 0.954301136 0.023151100
3057.7067542 0.954950336 0.009118600
3057.0740127 0.939902936 0.023414600
3056.4414396 0.931500836 0.027846200
3055.8091283 0.937463336 0.027341800
3055.1771719 0.935194036 0.016180200
3054.5453835 0.944419736 0.023392800
3053.9139496 0.948389436 0.020407700
3053.2827767 0.939204536 0.023898700
3052.6517714 0.926781636 0.029932300
3052.0211201 0.933501336 0.027693800
3051.3907293 0.914516136 0.026179600
3050.7605989 0.935660936 0.020552300
3050.1306356 0.940532836 0.029302300
3049.5010254 0.940702336 0.024328600
3048.8716751 0.928501036 0.016986100
3048.2425845 0.927602136 0.021935400
3047.6137535 0.915836636 0.016107400
3046.9852747 0.892941436 0.011877800
3046.3569622 0.885300236 0.014840200
3045.7289089 0.860477936 0.017002500
3045.1011144 0.860765036 0.022782600
3044.4736714 0.864764536 0.020043600
3043.8463942 0.864846536 0.017988100
3043.2193755 0.862268136 0.017916500
3042.5927076 0.870103536 0.011373600
3041.9662053 0.863723836 0.016324400
3041.3400534 0.854340436 0.021757800
3040.7141592 0.850720336 0.018173700
3040.0884301 0.846700836 0.017183300
3039.4630509 0.837873236 0.019037000
3038.8379289 0.836365136 0.008609200
3038.2130640 0.836026736 0.020644500
3037.5884561 0.830725436 0.024570500
3036.9641049 0.822115536 0.020330700
3036.3400103 0.838225236 0.014233200
3035.7161722 0.838483536 0.018680500
3035.0925904 0.823952936 0.001863700
3034.4692646 0.885084636 0.001432000
3033.8461949 0.885185936 0.001698300
3033.2233810 0.771908636 0.003525600
3032.6009147 0.770719736 0.010823700
3031.9786119 0.766821936 0.002697500
3031.3565645 0.764466436 0.007310400
3030.7348641 0.763962936 0.011525500
3030.1133268 0.749755436 0.012446900
3029.4921362 0.750521636 0.017269700
3028.8711085 0.742338536 0.019744000
3028.2504271 0.743259136 0.015392300
3027.6300000 0.739027536 0.015357600
3027.0097354 0.736307836 0.011687400
3026.3898166 0.738213036 0.005915500
3025.7701515 0.738745936 0.007298900
3025.1507402 0.764639036 0.012887500
3024.5315825 0.764499536 0.017836700
3023.9126781 0.762286336 0.018564200
3023.2940270 0.764856236 0.011354200
3022.6756289 0.765466836 0.011829500
3022.0574838 0.763671636 0.013053200
3021.4395915 0.746244936 0.009992500
3020.8220430 0.762402736 0.012105400
3020.2046557 0.748776836 0.015661500
3019.5875207 0.747506436 0.015029700
3018.9707290 0.734560536 0.013881300
3018.3540982 0.756033036 0.010766900
3017.7378102 0.756280936 0.011301900
3017.1216828 0.771135536 0.012420000
3016.5058980 0.757842736 0.008300700
3015.8903644 0.756819536 0.010483200
3015.2749911 0.769394036 0.009137300
3014.6599598 0.754085836 0.001242400
3014.0451793 0.753473336 0.009450200
3013.4306495 0.769319636 0.013201500
3012.8163702 0.798547336 0.013316200
3012.2023413 0.828627936 0.009539700
3011.5885627 0.907407636 0.012829500
3010.9750341 0.909701736 0.012104100
3010.3617555 0.917688836 0.020764300
3009.7487266 0.918120436 0.020922100
3009.1359474 0.831484036 0.015323500
3008.5234176 0.755285536 0.013726000
3007.9112276 0.754737736 0.014636700
3007.2991963 0.751106536 0.017287800
3006.6874140 0.753361136 0.015951400
3006.0759709 0.751041136 0.015963900
3005.4646862 0.749366236 0.013934000
3004.8537402 0.741312336 0.015695400
3004.2430427 0.711652036 0.015244200
3003.6325030 0.710894736 0.015915800
3003.0223017 0.691078436 0.006624400
3002.4123482 0.691613836 0.007993000
3001.8026425 0.688250336 0.006372400
3001.1930943 0.686517336 0.013738100
3000.5838836 0.679559636 0.011124500
2999.9749202 0.660583636 0.010897000
2999.3662039 0.655912236 0.010001400
2998.7577346 0.656658836 0.007215700
2998.1496020 0.661417036 0.011334800
2997.5416262 0.661786236 0.002535600
2996.9338969 0.671417436 0.007196500
2996.3264139 0.671659636 0.013513500
2995.7192670 0.671687936 0.014570000
2995.1122763 0.669206636 0.011324100
2994.5055315 0.684272336 0.011402000
2993.8991222 0.669532736 0.011694000
2993.2928688 0.672483436 0.012478800
2992.6869505 0.653098936 0.009635600
2992.0812774 0.637399136 0.014421100
2991.4757599 0.637353336 0.012976800
2990.8705769 0.637613936 0.014270800
2990.2656388 0.634606236 0.012980100
2989.6609452 0.633032436 0.013911000
2989.0564962 0.625970436 0.011569900
2988.4522023 0.614621436 0.011079700
2987.8482419 0.610867836 0.014209800
2987.2445256 0.611015536 0.012259200
2986.6411424 0.612972336 0.013468000
2986.0379138 0.608339436 0.012619300
2985.4349288 0.613619336 0.010002300
2984.8321872 0.623145536 0.009343800
2984.2296890 0.613847536 0.009272400
2983.6275230 0.610057636 0.010399100
2983.0255110 0.607770636 0.004195200
2982.4238308 0.608152436 0.004093000
2981.8223043 0.607891936 0.002681400
2981.2211094 0.601837836 0.010981000
2980.6200679 0.602753336 0.012605200
2980.0193576 0.609566436 0.010545200
2979.4188894 0.607342036 0.011442100
2978.8185743 0.608939236 0.008714800
2978.2185899 0.609461436 0.011671200
2977.6188470 0.598938136 0.004116800
2977.0193457 0.597428236 0.003591700
2976.4200857 0.588472536 0.007164500
2975.8210670 0.590879236 0.011593000
2975.2222893 0.586572636 0.008161000
2974.6237525 0.589987336 0.008539900
2974.0254565 0.587550236 0.007773600
2973.4274011 0.602483136 0.007013000
2972.8296745 0.587969436 0.002166100
2972.2320999 0.580658836 0.001611200
2971.6347655 0.580646336 0.002736500
2971.0377594 0.581200736 0.006397400
2970.4409049 0.581176336 0.007672200
2969.8443784 0.586348236 0.011785900
2969.2480032 0.588631036 0.010332900
2968.6519556 0.584455136 0.012032400
2968.0560592 0.584834436 0.010292000
2967.4604900 0.591736036 0.006237900
2966.8651598 0.563559736 0.006835000
2966.2700684 0.556401636 0.008258500
2965.6751278 0.557709436 0.004235000
2965.0805136 0.558004736 0.008776600
2964.4861379 0.547161236 0.007389400
2963.8920004 0.546450236 0.008918200
2963.2981010 0.549664936 0.008639100
2962.7044396 0.547940236 0.003759300
2962.1111037 0.548723836 0.008257200
2961.5179177 0.557521136 0.006631800
2960.9249693 0.551479436 0.009394900
2960.3322582 0.532734636 0.010334800
2959.7398720 0.552933436 0.010520700
2959.1476353 0.553811736 0.008911800
2958.5557230 0.551590836 0.006371900
2957.9639600 0.554536636 0.007802300
2957.3725212 0.561402836 0.008376700
2956.7812314 0.560896436 0.008085100
2956.1902654 0.570884036 0.011974100
2955.5995355 0.571229936 0.011647800
2955.0090417 0.537829736 0.010778800
2954.4186966 0.538694336 0.008193600
2953.8286745 0.541228436 0.008322000
2953.2388880 0.541015636 0.009429700
2952.6493370 0.542176436 0.009407300
2952.0600213 0.540728336 0.009073100
2951.4709408 0.538333536 0.009075100
2950.8820954 0.530196236 0.008507300
2950.2934849 0.532391236 0.005866600
2949.7051961 0.522287636 0.005402800
2949.1170550 0.524191936 0.006126200
2948.5291483 0.523400836 0.007434900
2947.9415630 0.516179436 0.004382000
2947.3541248 0.515834236 0.007533700
2946.7670076 0.520125836 0.008538300
2946.1800375 0.519931136 0.008520000
2945.5933879 0.527793936 0.009712200
2945.0068851 0.532104336 0.007751300
2944.4207026 0.536683536 0.008060100
2943.8347534 0.535983336 0.007969900
2943.2489507 0.531068636 0.008606700
2942.6634677 0.525676736 0.009726500
2942.0782176 0.496472536 0.008997100
2941.4932002 0.495928736 0.005658700
2940.9084154 0.491976936 0.006960700
2940.3238631 0.496060736 0.006756200
2939.7395432 0.495290736 0.007481100
2939.1554554 0.504181036 0.010446400
2938.5715997 0.552975536 0.013186500
2937.9880622 0.554180136 0.012453900
2937.4046702 0.541192136 0.008839700
2936.8215098 0.541234336 0.009948800
2936.2386671 0.534772636 0.008573100
2935.6559695 0.513673936 0.008357000
2935.0735893 0.510678336 0.005646400
2934.4913540 0.512896836 0.005464800
2933.9094358 0.521943536 0.010664900
2933.3276622 0.519571336 0.009544800
2932.7462054 0.521315636 0.008122000
2932.1649790 0.520422836 0.008096600
2931.5839829 0.512421136 0.009032300
2931.0031311 0.506700036 0.006238700
2930.4225954 0.501633136 0.004711000
2929.8422895 0.500775236 0.004588300
2929.2622135 0.501286236 0.005532200
2928.6823671 0.501029536 0.005179400
2928.1027502 0.501818236 0.005641600
2927.5234484 0.495503336 0.007934600
2926.9442901 0.511359536 0.009863800
2926.3653609 0.495616236 0.008271800
2925.7866606 0.511651936 0.011541100
2925.2082748 0.513333136 0.009645000
2924.6300321 0.513465236 0.008222200
2924.0520179 0.530872536 0.008686800
2923.4743177 0.530896136 0.009488700
2922.8968457 0.532183036 0.008800700
2922.3195163 0.507190236 0.004037800
2921.7425003 0.494227936 0.006444200
2921.1656269 0.476601836 0.006517700
2920.5890665 0.476123736 0.005815100
2920.0127336 0.479447636 0.005802300
2919.4366281 0.476711036 0.009302500
2918.8607500 0.472863036 0.006970600
2918.2850989 0.467654036 0.003251100
2917.7096749 0.462492236 0.005558700
2917.1344778 0.455577636 0.008854300
2916.5595074 0.455637136 0.008307800
2915.9847636 0.455325436 0.000624000
2915.4102463 0.455412136 0.000524500
2914.8360403 0.468625336 0.000614500
2914.2619755 0.487810336 0.008308900
2913.6881368 0.487438736 0.011056300
2913.1146089 0.488527936 0.007818400
2912.5412219 0.476775136 0.005778100
2911.9681454 0.472369736 0.006953500
2911.3952096 0.466370636 0.009616200
2910.8225839 0.468204236 0.009328800
2910.2500987 0.462528736 0.006463300
2909.6779234 0.462813836 0.007131700
2909.1059730 0.461948436 0.005381300
2908.5342474 0.462624436 0.007554600
2907.9627464 0.461695036 0.006621800
2907.3913855 0.461448936 0.005994200
2906.8203336 0.461310736 0.005505000
2906.2495059 0.462406136 0.006308100
2905.6789024 0.463518536 0.008607800
2905.1086073 0.492504936 0.008058200
2904.5384517 0.492068136 0.005526400
2903.9685198 0.464449636 0.007033300
2903.3988116 0.456975836 0.004813700
2902.8294110 0.454828636 0.009816400
2902.2601496 0.443072536 0.004270700
2901.6911114 0.442255636 0.006359900
2901.1223804 0.442993236 0.009587400
2900.5537882 0.443414836 0.006957100
2899.9855030 0.449856336 0.007592400
2899.4174403 0.450835836 0.007989500
2898.8495162 0.452482636 0.008603600
2898.2818985 0.479464836 0.008322100
2897.7145030 0.493353236 0.007249300
2897.1473297 0.529053436 0.011061700
2896.5802944 0.529020136 0.009313800
2896.0135649 0.529130736 0.008528600
2895.4470572 0.484684536 0.006685600
2894.8807710 0.458217636 0.006635700
2894.3147063 0.438390136 0.007494000
2893.7489467 0.430277236 0.007894500
2893.1833245 0.440870436 0.008968400
2892.6179234 0.448220436 0.006932900
2892.0527432 0.440246636 0.006120700
2891.4878674 0.431743336 0.005738300
2890.9231287 0.431340436 0.005502000
2890.3586106 0.426303736 0.006485800
2889.7943963 0.421215236 0.006790500
2889.2303189 0.421521636 0.008576900
2888.6665450 0.428853636 0.007003200
2888.1029911 0.427148836 0.006253500
2887.5395737 0.425626336 0.006710900
2886.9764594 0.426722336 0.006833900
2886.4135648 0.426611136 0.005153100
2885.8508895 0.425387836 0.007571200
2885.2884336 0.427383436 0.006878800
2884.7261137 0.444782336 0.002716400
2884.1640961 0.444769636 0.004321400
2883.6022975 0.437960736 0.005013600
2883.0408008 0.424279436 0.004854700
2882.4794396 0.415085636 0.001853200
2881.9182970 0.415203036 0.001242600
2881.3573729 0.415466336 0.001031000
2880.7966670 0.415650136 0.004805300
2880.2362623 0.409517136 0.006775800
2879.6759927 0.410147536 0.006746600
2879.1160239 0.410036936 0.006728400
2878.5561899 0.409318636 0.006818300
2877.9966565 0.409412136 0.008488900
2877.4372577 0.416603736 0.006475000
2876.8781591 0.417825736 0.004166100
2876.3192778 0.417900236 0.001078900
2875.7605308 0.417996436 0.000481100
2875.2020836 0.404050036 0.001931700
2874.6438532 0.391849536 0.005839200
2874.0858395 0.391827636 0.006750700
2873.5280424 0.415790336 0.005812100
2872.9704618 0.412559936 0.006201100
2872.4130976 0.413515936 0.006272600
2871.8559495 0.413390936 0.005552600
2871.2990176 0.394522136 0.005358400
2870.7423016 0.395193236 0.006223900
2870.1858839 0.379471436 0.006556100
2869.6295994 0.386967336 0.003423700
2869.0735305 0.395326336 0.006308200
2868.5177594 0.387543136 0.001299100
2867.9621213 0.387710236 0.001095100
2867.4067807 0.404783236 0.005606100
2866.8515729 0.405028236 0.006798000
2866.2966622 0.388170336 0.003682700
2865.7418841 0.420230436 0.003446600
2865.1874029 0.378513936 0.004105900
2864.6331362 0.379244436 0.007318800
2864.0790839 0.376915336 0.005304000
2863.5252458 0.378931936 0.006573100
2862.9715400 0.376853536 0.001248700
2862.4181302 0.377138636 0.000543000
2861.8649343 0.369213336 0.003086300
2861.3119522 0.369582936 0.004517100
2860.7592655 0.357464736 0.006274200
2860.2067106 0.355861936 0.005441500
2859.6543690 0.356956436 0.006233500
2859.1022408 0.356596936 0.006065300
2858.5504074 0.376846836 0.005407700
2857.9987053 0.376338536 0.004422700
2857.4472161 0.376629036 0.003384800
2856.8960213 0.370991636 0.005301000
2856.3449576 0.365760236 0.003592400
2855.7941879 0.345290236 0.000323800
2855.2435491 0.344692636 0.003390300
2854.6932041 0.345040136 0.000409000
2854.1430712 0.345318736 0.005623600
2853.5931503 0.365897736 0.002996300
2853.0433599 0.365543436 0.003871300
2852.4938626 0.366036736 0.001561500
2851.9445770 0.362379136 0.000517500
2851.3955029 0.343960436 0.003199200
2850.8466402 0.343561936 0.005281200
2850.2979887 0.343746936 0.005210700
2849.7495483 0.342324636 0.006047300
2849.2014002 0.341161936 0.006074800
2848.6533817 0.345464836 0.005866900
2848.1055740 0.345365036 0.004246600
2847.5579770 0.345626736 0.004137900
2847.0106715 0.345816136 0.004040200
2846.4634954 0.340978436 0.003820600
2845.9166105 0.341257636 0.003868900
2845.3698548 0.339892236 0.005353100
2844.8233901 0.337438836 0.006045200
2844.2770543 0.336574136 0.003857500
2843.7310092 0.333285436 0.004473100
2843.1851737 0.333434136 0.005556700
2842.6395477 0.336668036 0.003979800
2842.0940503 0.337223836 0.001003900
2841.5488430 0.337925436 0.003732500
2841.0038448 0.339814036 0.005232800
2840.4590557 0.340169336 0.006297400
2839.9144754 0.338665836 0.006574400
2839.3701039 0.340203036 0.004682300
2838.8259411 0.335020636 0.004501600
2838.2820673 0.329503236 0.004405800
2837.7383214 0.335233536 0.003107400
2837.1947838 0.329171336 0.004457000
2836.6515348 0.329718336 0.005059700
2836.1084134 0.329248136 0.004854400
2835.5654999 0.343435736 0.003947300
2835.0228747 0.343141136 0.002864700
2834.4803767 0.343698836 0.005191300
2833.9381666 0.343916336 0.004441500
2833.3961639 0.343630036 0.006123600
2832.8542882 0.320859936 0.005402000
2832.3127000 0.321191836 0.006167700
2831.7713188 0.321071936 0.005184400
2831.2301446 0.321677936 0.003209500
2830.6891771 0.321778936 0.006102500
2830.1484164 0.322198836 0.004722600
2829.6078622 0.316837336 0.005053500
2829.0675145 0.309506636 0.003723100
2828.5273730 0.308931236 0.005249800
2827.9874379 0.310003736 0.005162200
2827.4477088 0.313447536 0.004776200
2826.9081856 0.322617336 0.004277300
2826.3689483 0.322878936 0.006403300
2825.8298367 0.315141336 0.005831100
2825.2909308 0.306936736 0.005169100
2824.7523102 0.297456836 0.003293500
2824.2138151 0.297399036 0.003330200
2823.6756051 0.297353536 0.003690000
2823.1375204 0.292877336 0.002729000
2822.5997205 0.292832136 0.007237100
2822.0621254 0.311579236 0.005349000
2821.5246554 0.311535336 0.004988400
2820.9874697 0.326386836 0.005059600
2820.4504886 0.375822236 0.004979400
2819.9137118 0.376499136 0.005153300
2819.3771393 0.375829936 0.008512600
2818.8407709 0.369801736 0.006977300
2818.3046066 0.295309536 0.005836900
2817.7686462 0.292846636 0.005394600
2817.2328896 0.282658436 0.005431200
2816.6974161 0.282584936 0.004707300
2816.1620667 0.281645336 0.003636700
2815.6269209 0.268152836 0.004180100
2815.0919783 0.268762936 0.003654100
2814.5573183 0.268806336 0.002625800
2814.0227820 0.274423436 0.005764200
2813.4885280 0.253988336 0.004123400
2812.9543976 0.274387836 0.005892600
2812.4205491 0.249135636 0.004965000
2811.8869032 0.250196136 0.004406900
2811.3533807 0.249977536 0.004708500
2810.8201397 0.256283136 0.005368400
2810.2871009 0.256046536 0.004492300
2809.7542642 0.260027436 0.005698700
2809.2216296 0.259439236 0.005199100
2808.6891968 0.259288536 0.004413900
2808.1569659 0.255546836 0.003425400
2807.6249366 0.252864136 0.003411600
2807.0931088 0.243425136 0.002897000
2806.5614825 0.252104336 0.004076000
2806.0300576 0.238604536 0.003401500
2805.4989125 0.234923736 0.002557700
2804.9678898 0.235134736 0.003410500
2804.4370682 0.235280936 0.003637300
2803.9065259 0.235606636 0.004237800
2803.3761058 0.235950936 0.003512400
2802.8459649 0.235625136 0.004069200
2802.3159460 0.243939236 0.003914100
2801.7862059 0.247468236 0.004267300
2801.2566662 0.254059236 0.003968500
2800.7272480 0.253922636 0.004155000
2800.1981084 0.254438136 0.004889500
2799.6691687 0.252500436 0.004369000
2799.1404288 0.245720036 0.003235300
2798.6118885 0.227392036 0.004445000
2798.0835478 0.227547836 0.003487500
2797.5554066 0.233249436 0.001409800
2797.0274647 0.233714136 0.002211400
2796.4997220 0.235285536 0.002309700
2795.9721784 0.235873036 0.003952900
2795.4448338 0.236784436 0.003917700
2794.9177663 0.236657336 0.004197400
2794.3908193 0.226070536 0.003966400
2793.8640710 0.218229436 0.003127100
2793.3375993 0.210861236 0.003997300
2792.8112480 0.205010036 0.003827500
2792.2851730 0.210266436 0.003117600
2791.7592181 0.205394336 0.002040300
2791.2335393 0.204710036 0.003118000
2790.7080584 0.204580636 0.001462700
2790.1826975 0.197531036 0.002727300
2789.6576122 0.194244836 0.003381100
2789.1327245 0.194929836 0.004343000
2788.6080342 0.186961736 0.005335500
2788.0835414 0.195051536 0.004252200
2787.5592457 0.199905136 0.004113300
2787.0351473 0.207822536 0.003194800
2786.5112458 0.207819236 0.003657400
2785.9875413 0.208361036 0.003688600
2785.4640337 0.208101736 0.004240600
2784.9408002 0.201016736 0.003162800
2784.4176858 0.200073236 0.003267200
2783.8947679 0.195423336 0.004078100
2783.3721238 0.196313836 0.004855200
2782.8495985 0.196600836 0.005394600
2782.3273467 0.181038136 0.004010800
2781.8052135 0.173097336 0.002811300
2781.2833537 0.171731236 0.001535100
2780.7616122 0.171735736 0.001889200
2780.2401438 0.171387536 0.003251600
2779.7188709 0.188752236 0.002905600
2779.1977935 0.189217236 0.003930200
2778.6768341 0.189424836 0.003814800
2778.1561472 0.178536836 0.002628900
2777.6356554 0.178311636 0.004379300
2777.1153586 0.178113236 0.005220500
2776.5952567 0.177850536 0.004175400
2776.0753496 0.179142436 0.004008500
2775.5557141 0.185588536 0.004293100
2775.0361962 0.186472536 0.004154100
2774.5168727 0.186151636 0.003809400
2773.9977435 0.188307936 0.003979700
2773.4788855 0.188772036 0.003139400
2772.9601447 0.226597736 0.004033600
2772.4416747 0.226894236 0.005840400
2771.9233217 0.226702036 0.003989400
2771.4052394 0.160921136 0.002912300
2770.8872738 0.159456736 0.002697600
2770.3695787 0.156462036 0.002512300
2769.8520769 0.156518336 0.002123500
2769.3346917 0.156724236 0.002871000
2768.8175765 0.156864536 0.003591900
2768.3006543 0.164995036 0.003612000
2767.7839251 0.175896636 0.003897000
2767.2673888 0.176544236 0.003993600
2766.7510452 0.165954036 0.003912200
2766.2348943 0.166396936 0.003839400
2765.7189359 0.166688036 0.003037400
2765.2031700 0.161787836 0.003332000
2764.6875964 0.157429836 0.003233800
2764.1722914 0.155739236 0.003818000
2763.6571021 0.155075536 0.003598500
2763.1421048 0.155398836 0.003511500
2762.6273758 0.149844936 0.003623600
2762.1127621 0.147089036 0.003306600
2761.5984165 0.147541036 0.003662000
2761.0841861 0.147530636 0.003646600
2760.5702234 0.137976936 0.004340700
2760.0564520 0.137391036 0.004055700
2759.5427956 0.136371636 0.003369300
2759.0294066 0.133663736 0.003861700
2758.5162085 0.134122736 0.004292700
2758.0032013 0.133192236 0.004455200
2757.4903848 0.136908836 0.004001500
2756.9777591 0.171731336 0.004483500
2756.4653239 0.179086436 0.003366000
2755.9530791 0.182318036 0.003108500
2755.4410247 0.194069836 0.001835300
2754.9291606 0.193695636 0.003413300
2754.4174866 0.194210736 0.004256000
2753.9060784 0.138400336 0.004516300
2753.3947843 0.133292536 0.003040700
2752.8836801 0.133103936 0.003099100
2752.3728413 0.138653536 0.003940900
2751.8621163 0.139433636 0.003430800
2751.3516565 0.139994036 0.003898600
2750.8413104 0.149073736 0.003998000
2750.3312293 0.151965536 0.004108800
2749.8213372 0.151413636 0.004150400
2749.3115586 0.153260536 0.004861800
2748.8020446 0.153376636 0.003465200
2748.2927193 0.153596036 0.004593400
2747.7835828 0.144067036 0.003204700
2747.2746349 0.141958836 0.003555300
2746.7658755 0.135725736 0.003300500
2746.2573044 0.125941236 0.002431300
2745.7489217 0.125551636 0.002295500
2745.2407271 0.122310236 0.002306200
2744.7327207 0.120652136 0.002098300
2744.2249775 0.113441336 0.000950500
2743.7173468 0.113555736 0.002563600
2743.2099040 0.113800836 0.003098900
2742.7027240 0.116851736 0.001964400
2742.1956563 0.117708236 0.002414900
2741.6887761 0.117592136 0.002976100
2741.1821584 0.117576636 0.003631300
2740.6757279 0.118538236 0.001870900
2740.1694093 0.124251836 0.002074600
2739.6633529 0.117143836 0.001731000
2739.1574834 0.120551536 0.003362200
2738.6517256 0.124052236 0.004121500
2738.1462295 0.120142436 0.003482300
2737.6409201 0.120591636 0.003045600
2737.1357971 0.121695836 0.002237600
2736.6308604 0.123332936 0.002399300
2736.1261100 0.122160636 0.002267000
2735.6215458 0.122331636 0.002989600
2735.1171676 0.121879736 0.003198200
2734.6130502 0.113189436 0.002192000
2734.1090438 0.113455236 0.002568200
2733.6052232 0.108739236 0.002883500
2733.1016629 0.106405936 0.002742100
2732.5982134 0.108523736 0.003771300
2732.0949494 0.123454136 0.003405500
2731.5919453 0.123758836 0.002257500
2731.0890518 0.132136536 0.002251000
2730.5864180 0.132186336 0.002534400
2730.0839692 0.132177636 0.003310100
2729.5816307 0.148272036 0.002704400
2729.0795516 0.148178436 0.003015900
2728.5776571 0.130812436 0.002820000
2728.0759472 0.131493736 0.002030200
2727.5744218 0.111489936 0.002480100
2727.0730807 0.107980736 0.003492800
2726.5719239 0.107065436 0.003239400
2726.0709513 0.095013236 0.004269400
2725.5701627 0.094778336 0.004017000
2725.0695581 0.076301136 0.002310600
2724.5691373 0.076260436 0.002765000
2724.0689745 0.095323036 0.002816600
2723.5689211 0.103496036 0.003906700
2723.0690513 0.107764336 0.002582800
2722.5694391 0.107682336 0.002775900
2722.0699360 0.108084136 0.003342900
2721.5706903 0.103138936 0.002595400
2721.0715536 0.097718136 0.003201000
2720.5726740 0.089178936 0.001623700
2720.0739033 0.089268936 0.001832900
2719.5753894 0.089469236 0.000256800
2719.0770582 0.089553036 0.002939600
2718.5789096 0.093658336 0.003431700
2718.0809435 0.093992736 0.003344900
2717.5831598 0.093863836 0.004104000
2717.0854846 0.090140336 0.003319300
2716.5880654 0.086335036 0.003669600
2716.0909020 0.086600136 0.003894600
2715.5938469 0.086866136 0.002972900
2715.0969736 0.090440936 0.003826800
2714.6002822 0.085962636 0.002991700
2714.1037724 0.091417536 0.002991900
2713.6075179 0.086561836 0.002729800
2713.1113712 0.086947436 0.002156900
2712.6154058 0.066824836 0.003638500
2712.1196954 0.066347136 0.003574000
2711.6240925 0.066499636 0.003670400
2711.1287443 0.081341136 0.003209200
2710.6335770 0.088139236 0.002874900
2710.1385171 0.088318336 0.003172800
2709.6437114 0.081384136 0.002998500
2709.1490863 0.078357336 0.002646100
2708.6546418 0.078899736 0.003670000
2708.1603778 0.078781636 0.004276300
2707.6662208 0.078934936 0.002986200
2707.1723174 0.079970736 0.003252600
2706.6786674 0.079576236 0.002966200
2706.1851241 0.075282836 0.002218700
2705.6917608 0.075834736 0.002376300
2705.1985774 0.073896336 0.002929600
2704.7055737 0.075940936 0.002219000
2704.2127497 0.114938236 0.003093000
2703.7201784 0.113765836 0.003692400
2703.2277134 0.083337936 0.003406100
2702.7355008 0.083652436 0.003291700
2702.2433944 0.084219236 0.003169700
2701.7515401 0.075317036 0.002655300
2701.2597919 0.078706136 0.000997100
2700.7682957 0.075077736 0.003181800
2700.2769782 0.078837536 0.001223900
2699.7857666 0.078817836 0.002966000
2699.2948065 0.078937536 0.002892700
2698.8040250 0.084246136 0.003204600
2698.3134219 0.088437336 0.003142100
2697.8229971 0.089319336 0.002581500
2697.3327506 0.089108536 0.002409000
2696.8426822 0.085868636 0.002144200
2696.3527919 0.086452836 0.002087900
2695.8630795 0.080887636 0.002295100
2695.3735449 0.070911136 0.002886000
2694.8841882 0.063673636 0.003424100
2694.3950816 0.063431436 0.003178300
2693.9060800 0.055791236 0.003111600
2693.4172559 0.056087536 0.002214800
2692.9286817 0.055683536 0.002678500
2692.4402121 0.059742536 0.001994800
2691.9519923 0.059574836 0.001970600
2691.4639494 0.059740036 0.001297700
2690.9760111 0.058681636 0.001546400
2690.4883220 0.058740536 0.001825400
2690.0008097 0.059005436 0.003275100
2689.5134017 0.058752236 0.003050000
2689.0262426 0.059292736 0.003094700
2688.5392599 0.063944036 0.002825900
2688.0524536 0.063680936 0.003255100
2687.5658235 0.058063536 0.002770400
2687.0793696 0.057857436 0.003180800
2686.5930918 0.058443236 0.002028500
2686.1069900 0.058399636 0.001811800
2685.6211361 0.056796436 0.001165500
2685.1353859 0.057116436 0.000853700
2684.6498113 0.057068936 0.000442100
2684.1644844 0.052515836 0.001140200
2683.6792609 0.052866536 0.001846200
2683.1942128 0.051771536 0.002153300
2682.7094120 0.058199536 0.002321600
2682.2247864 0.051419436 0.002051800
2681.7402639 0.051575536 0.001627500
2681.2559883 0.049316436 0.002991000
2680.7718875 0.048707236 0.003139200
2680.2878897 0.045874036 0.001867100
2679.8041385 0.046178936 0.002806600
2679.3205618 0.045808436 0.003001900
2678.8371597 0.051091436 0.002662000
2678.3539319 0.051278336 0.003288600
2677.8708784 0.051991136 0.002610500
2677.3879992 0.054371036 0.002101700
2676.9052940 0.044610236 0.002025100
2676.4227629 0.040219536 0.001503600
2675.9404057 0.037020536 0.001367100
2675.4582940 0.036147836 0.000298300
2674.9762843 0.032132336 0.000302600
2674.4944483 0.015470236 0.002256400
2674.0128574 0.015544036 0.002550200
2673.5313684 0.008464536 0.002182700
2673.0501242 -0.011969064 0.002704100
2672.5689818 -0.011925464 0.002391900
2672.0880840 -0.004220164 0.002093000
2671.6073592 -0.004040364 0.002188500
2671.1267360 0.003542536 0.003098700
2670.6463570 0.007223336 0.002334200
2670.1661508 0.010494336 0.002085500
2669.6861173 0.018847336 0.002387000
2669.2062563 0.020953036 0.002789500
2668.7265677 0.022019336 0.003072000
